archetype_1,archetype_2,mu_win,mu_n,mu_wr
Janna/Jinx (PZ/SI),Championless (IO/PZ),0,1,0
Lux: Illuminated/Nilah (BW/DE),Jinx (BC/PZ),0,1,0
Lillia (IO),Lux: Illuminated/Nilah (BW/DE),0,1,0
Aurelion Sol/Elder Dragon (RU/MT),The Poro King (FR/RU),0,1,0
Jack/Sett (BW/IO),The Poro King (FR/RU),0,1,0
Maokai (BW/SI),The Poro King (FR/RU),0,1,0
Morgana/Yasuo (IO/MT),The Poro King (FR/RU),0,1,0
Nidalee/Sivir (NX/SH),Lux: Illuminated/Taric (DE/MT),0,1,0
Lux: Illuminated/Taric (DE/MT),Lux: Illuminated/Teemo (BC/DE),0,1,0
Lux: Illuminated/Taric (DE/MT),Thresh/Vex (BC/SI),0,1,0
Malphite/Yasuo (IO/MT),Norra (BC/PZ),0,1,0
Norra (BC/PZ),Fiora/Garen (DE/SH),0,1,0
Elder Dragon/Garen (RU/DE),Gwen/Illaoi (BW/SI),0,1,0
Lux: Illuminated/Vex (BC/DE),Aphelios/Malphite (MT/SH),0,1,0
Lux: Illuminated/Vex (BC/DE),Nidalee/Sivir (NX/SH),0,1,0
Azir/Nidalee (BC/SH),Elder Dragon/Mordekaiser/Viego (RU/SI),0,1,0
Lillia/Lux: Illuminated (DE/IO),Nidalee/Norra (BC/SH),0,1,0
Yasuo (IO/MT),Nidalee/Norra (BC/SH),0,1,0
Lillia/Norra (BC/IO),Fiora/Lux: Illuminated (DE/IO),0,1,0
Lux: Illuminated/Shen (DE/IO),Gnar/Norra (BC/FR),0,1,0
Azir/Lillia (IO/SH),Malphite/Yasuo (IO/MT),0,1,0
Aphelios/Lux: Illuminated (DE/MT),Maokai/Nautilus (BW/SI),0,1,0
Tristana/Vex (BC),Maokai/Nautilus (BW/SI),0,1,0
Mordekaiser/Viego (SI/SH),Gnar/Neeko (FR/RU),0,1,0
Nidalee (BC/SH),Gnar/Neeko (FR/RU),0,1,0
Azir/Elder Dragon (RU/SH),Gnar/Neeko (FR/RU),0,1,0
Hecarim/Mordekaiser (SI/SH),Lillia/Lux: Illuminated (DE/IO),0,1,0
Hecarim/Mordekaiser (SI/SH),Annie/Jhin (RU/NX),0,1,0
Lux: Illuminated/Vex (BC/DE),Mordekaiser/Vex (SI/SH),0,1,0
Vex/Viego (FR/SI),Jack/Sett (BW/IO),0,1,0
Garen/Jax (DE/RU),Elder Dragon/Garen (RU/DE),0,1,0
