archetype_1,archetype_2,mu_win,mu_n,mu_wr
Braum/Yuumi/Zoe (FR/MT),Elise/Nocturne (NX/SI),8,24,0.333333333333333
Taliyah/Zilean (IO/SH),Elder Dragon/Morgana (RU/DE),8,24,0.333333333333333
Elise/Nocturne (NX/SI),Braum/Yuumi/Zoe (FR/MT),16,24,0.666666666666667
Elder Dragon/Morgana (RU/DE),Taliyah/Zilean (IO/SH),16,24,0.666666666666667
Braum/Yuumi/Zoe (FR/MT),Nidalee/Sivir (SI/SH),1,1,1
Azir/Irelia (IO/SH),Azir/Norra (BC/SH),1,1,1
Azir/Irelia (IO/SH),Braum/Soraka (FR/MT),1,1,1
Kai'Sa (DE/SH),Azir/Irelia (IO/SH),1,1,1
Elise/Teemo (PZ/SI),Janna/Master Yi (IO/PZ),1,1,1
Janna/Master Yi (IO/PZ),Pantheon/Taric (DE/MT),1,1,1
Janna/Master Yi (IO/PZ),Elder Dragon/Trundle/Volibear (RU/FR),1,1,1
Janna/Master Yi (IO/PZ),Heimerdinger/Karma (IO/PZ),1,1,1
Elise/Teemo (PZ/SI),Senna (FR/SI),1,1,1
Elise/Teemo (PZ/SI),Ezreal/Karma (IO/PZ),1,1,1
Elise/Teemo (PZ/SI),Sett/Trundle (FR/IO),1,1,1
Elise/Teemo (PZ/SI),Lucian/Zed (DE/IO),1,1,1
Elise/Teemo (PZ/SI),The Poro King (MT/RU),1,1,1
Elise/Teemo (PZ/SI),Hecarim/Zed (IO/SI),1,1,1
Elise/Teemo (PZ/SI),Ryze (IO/RU),1,1,1
Annie/Jhin (RU/NX),Aphelios/Taric/Yuumi (DE/MT),1,1,1
Poppy/Ziggs (BC/NX),Akshan/Varus (SH/RU),1,1,1
Poppy/Ziggs (BC/NX),Morgana/Udyr (DE/FR),1,1,1
Jinx/Kennen (BC/PZ),Lissandra/Trundle (FR/SI),1,1,1
Jinx/Kennen (BC/PZ),Aphelios/Viktor/Zoe (MT/PZ),1,1,1
Jinx/Kennen (BC/PZ),Darius/LeBlanc (DE/NX),1,1,1
Jinx/Kennen (BC/PZ),Rumble/Sion (BC/NX),1,1,1
Jinx/Kennen (BC/PZ),Aurelion Sol/Shyvana (DE/MT),1,1,1
Elder Dragon/Morgana/Shyvana (RU/DE),Jinx/Kennen (BC/PZ),1,1,1
Jinx/Kennen (BC/PZ),Azir/Xerath (SH),1,1,1
Taliyah/Zilean (IO/SH),Lissandra/Trundle (FR/IO),1,1,1
Nidalee/Sivir (NX/SH),Gnar/Teemo (BC/PZ),1,1,1
Sejuani/Swain (FR/NX),Championless (FR/IO),1,1,1
Kai'Sa/Sivir (DE/SH),Sejuani/Swain (FR/NX),1,1,1
Yuumi/Zoe (FR/MT),Caitlyn/Janna (PZ/SI),1,1,1
Hecarim/Zed (IO/SI),Sejuani/Swain (FR/NX),1,1,1
Ashe/Fiora (DE/FR),Sejuani/Swain (FR/NX),1,1,1
Elise/Nocturne (SI),Caitlyn/Janna (PZ/SI),1,1,1
Ezreal/Karma (IO/PZ),Ezreal/Seraphine (IO/PZ),1,1,1
Ezreal/Karma (IO/PZ),The Poro King (BC/RU),1,1,1
Ezreal/Karma (IO/PZ),Ryze (IO/RU),1,1,1
Aurelion Sol/Elder Dragon (RU/MT),Poppy/The Poro King (BC/RU),1,1,1
Poppy/The Poro King (BC/RU),Aurelion Sol (FR/MT),1,1,1
LeBlanc/Volibear (FR/NX),Poppy/The Poro King (BC/RU),1,1,1
The Poro King (BC/RU),Kayle/Leona (DE/MT),1,1,1
Jinx (NX/PZ),The Poro King (BC/RU),1,1,1
