archetype_1,archetype_2,mu_win,mu_n,mu_wr
Evelynn (RU/MT),Championpile (DE/SH),1,1,1
Ashe/LeBlanc (FR/NX),The Poro King (IO/RU),1,1,1
Teemo (BC/PZ),Malphite/Nasus (MT/SH),1,1,1
Gwen/Jack (BW/SI),Fizz/The Poro King (BW/RU),1,1,1
Jack/Karma (BW/IO),Akshan/Taliyah (NX/SH),1,1,1
Jax/Ornn (FR/RU),Gwen/Nasus (SI/SH),1,1,1
Malphite/Nasus (MT/SH),Fizz (BW/MT),1,1,1
Championless (FR/NX),Fizz (BW/MT),1,1,1
Fizz/The Poro King (BW/RU),The Poro King (IO/RU),1,1,1
Neeko/Norra (BC/RU),Akshan/Taliyah (NX/SH),1,1,1
The Poro King (MT/RU),Fizz/Neeko (BW/RU),1,1,1
Jack/Vayne (BW/DE),Aurelion Sol/Neeko (MT/RU),1,1,1
Aatrox/Vayne (RU/DE),Nidalee (PZ/SH),1,1,1
Shen (DE/IO),Jack/Vayne (BW/DE),1,1,1
Shen (DE/IO),Jack/Kayn (BW/RU),1,1,1
Shen (DE/IO),Darius/Gwen (NX/SI),1,1,1
Illaoi/Swain (BW/NX),Ahri/Kennen (IO/SH),1,1,1
Fizz/Samira (BW/NX),Jack/Karma (BW/IO),1,1,1
Gnar/Neeko (FR/RU),Illaoi/Kayle (BW/MT),1,1,1
Jhin (RU/PZ),Bard/Norra (BC/RU),1,1,1
Gwen/Quinn (DE/SI),Norra (BC/MT),1,1,1
Jax/Norra (BC/RU),Norra/Yuumi (BC/MT),1,1,1
The Poro King (MT/RU),Jack/Nami (BW/IO),1,1,1
Evelynn/The Poro King (RU/RU),Jack/Nami (BW/IO),1,1,1
Jack/Nami (BW/IO),Illaoi/Lucian (BW/DE),1,1,1
Jack/Nami (BW/IO),Akshan/Kai'Sa (DE/SH),1,1,1
Kai'Sa (DE/SH),Akshan/Ashe (FR/SH),1,1,1
Ahri/Kennen (IO/SH),Kai'Sa (DE/SH),1,1,1
Jack/Karma (BW/IO),Maokai/Nautilus (BW/SI),1,1,1
Evelynn/Nidalee (RU/SH),Jack/Karma (BW/IO),1,1,1
Aatrox/Pantheon (RU/MT),Evelynn/Kayle (RU/MT),1,1,1
Gwen/Sion (NX/SI),Evelynn/Kayle (RU/MT),1,1,1
Renekton (DE/SH),Evelynn/Yuumi (RU/MT),1,1,1
Nidalee (PZ/SH),Championless (BW/MT),1,1,1
Azir/Nasus/Renekton (SH),Kennen/Neeko (IO/RU),1,1,1
Kennen/Neeko (IO/RU),Fizz/Samira (BW/NX),1,1,1
Kennen/Neeko (IO/RU),Annie/Jhin (RU/NX),1,1,1
Samira/Sion (NX/PZ),Teemo (BC/PZ),1,1,1
Teemo (BC/PZ),Fizz/Kayle (BW/MT),1,1,1
Kayle/The Poro King (MT/RU),Jayce (PZ/SI),1,1,1
Bard/The Poro King (RU/RU),Kalista/Viego (MT/SI),1,1,1
Jack/Nami (BW/PZ),Bard/The Poro King (RU/RU),1,1,1
Bard/The Poro King (RU/RU),Jhin/Norra (BC/RU),1,1,1
Jack/Master Yi (BW/IO),Jack/Samira (BW/NX),1,1,1
Fizz/Lucian (BW/DE),Fizz (BW/MT),1,1,1
Jack/Master Yi (BW/IO),Nidalee (BC/SH),1,1,1
Akshan/Master Yi (IO/SH),Kayn/Viego (RU/SI),1,1,1
The Poro King (RU/SI),Ashe/Jack (BW/FR),1,1,1
Jarvan IV/Shen (DE/IO),Ashe/Jack (BW/FR),1,1,1
Ashe/LeBlanc (FR/NX),Karma/Seraphine (IO/PZ),1,1,1
Neeko (FR/RU),Jack/Master Yi (BW/IO),1,1,1
Malphite/Taliyah (MT/SH),Darius/Swain (NX/PZ),1,1,1
Maokai/Nautilus (BW/SI),Kennen/Nidalee (BC/SH),1,1,1
Illaoi/Swain (BW/NX),Azir/Nasus/Taliyah (SH),1,1,1
Kayle/The Poro King (MT/RU),Jack/Master Yi (BW/IO),1,1,1
Aatrox/Evelynn (RU/RU),Gnar (BC/FR),1,1,1
Darius/Swain (NX/PZ),Jarvan IV/Shen (DE/IO),1,1,1
Darius/Swain (NX/PZ),Championless (BW/MT),1,1,1
Jinx/Teemo (BC/PZ),Karma/Sett (IO/MT),1,1,1
Garen/Neeko (DE/RU),Bard/The Poro King (RU/RU),1,1,1
Jack/Samira (BW/NX),Akshan/Viego (SI/SH),1,1,1
Teemo (MT/PZ),Azir/Nasus/Taliyah (SH),1,1,1
Ashe/Seraphine (FR/PZ),Lissandra/Taliyah (FR/SH),1,1,1
Ashe/Seraphine (FR/PZ),Fizz/Samira (BW/NX),1,1,1
The Poro King (MT/RU),Jax/Teemo (BC/RU),1,1,1
The Poro King (MT/RU),Jack/Norra (BC/BW),1,1,1
