archetype_1,archetype_2,mu_win,mu_n,mu_wr
Senna/Veigar (BC/SI),Draven/Nilah (BW/NX),1,1,1
Morgana/Udyr (DE/FR),Ezreal/Norra (BC/PZ),1,1,1
Anivia/Mordekaiser (FR/SI),Karma/Lee Sin/Sett (FR/IO),1,1,1
Sett/Viktor (IO/PZ),Fizz (BW/PZ),1,1,1
Jayce/Lux (DE/PZ),Ezreal/Karma/Kennen (IO/PZ),1,1,1
Sett/Volibear (FR/IO),Heimerdinger/Viktor (IO/PZ),1,1,1
Akshan/Pantheon (MT/SH),Championless (IO/PZ),1,1,1
Seraphine/Viktor (IO/PZ),Sett/Viktor (IO/PZ),1,1,1
Jack/Sett (BW/IO),Janna/Sett (IO/PZ),1,1,1
Karma/Sett (IO/PZ),Sett/Volibear (FR/IO),1,1,1
Master Yi/Ryze (IO/RU),Janna/Nilah (BW/PZ),1,1,1
Sett/Volibear (FR/IO),Janna/Nilah (BW/PZ),1,1,1
Sett/Viktor (IO/PZ),Sett/Volibear (FR/IO),1,1,1
Anivia/Mordekaiser (FR/SI),Sett/Volibear (FR/IO),1,1,1
Sett/Volibear (FR/IO),Trundle/Volibear (DE/FR),1,1,1
Nocturne/Vex (PZ/SI),Ryze (PZ/RU),1,1,1
Ezreal/Nilah (BW/PZ),Lee Sin/Master Yi (IO/PZ),1,1,1
Anivia/Mordekaiser (FR/SI),Master Yi/Ryze (IO/RU),1,1,1
Jayce/Norra (BC/PZ),Seraphine (IO/PZ),1,1,1
Master Yi/Ryze (IO/RU),Draven/Katarina (FR/NX),1,1,1
Jayce/Norra (BC/PZ),Galio/Volibear (DE/FR),1,1,1
Lee Sin/Zoe (IO/MT),Sett/Viktor (IO/PZ),1,1,1
Sett/Volibear (FR/IO),Galio/Taric (DE/MT),1,1,1
Morgana/Udyr (DE/FR),Nami/Twisted Fate (BW/IO),1,1,1
Seraphine/Viktor (PZ/SH),Lee Sin/Zoe (IO/MT),1,1,1
Jack/Sett (BW/IO),Sett/Volibear (FR/IO),1,1,1
Nami/Twisted Fate (BW/IO),Jayce/Norra (BC/PZ),1,1,1
Seraphine/Viktor (PZ/SH),Anivia/Mordekaiser (FR/SI),1,1,1
Akshan/Pantheon (MT/SH),Seraphine/Viktor (PZ/SH),1,1,1
Nilah/Twisted Fate (BW/PZ),Seraphine/Viktor (PZ/SH),1,1,1
Evelynn/Udyr (RU/FR),Seraphine/Sett (IO/PZ),1,1,1
Ezreal/Seraphine (BC/PZ),Championless (IO/PZ),1,1,1
Heimerdinger/Norra (BC/IO),Seraphine/Viktor (PZ/SH),1,1,1
Karma/Sett (FR/IO),Norra (BC),1,1,1
Seraphine/Sett (IO/PZ),Karma/Lux/Sett (DE/IO),1,1,1
Fizz/Lee Sin (BC/IO),Karma/Lux/Sett (DE/IO),1,1,1
Jayce/Norra (BC/PZ),Zilean (IO/SH),1,1,1
Karma/Lux/Sett (DE/IO),Pantheon/Taric (FR/MT),1,1,1
Fizz/Samira (BW/NX),Karma/Lux/Sett (DE/IO),1,1,1
Karma/Lux/Sett (DE/IO),Azir/Xerath (SH),1,1,1
Janna/Nilah (BW/PZ),Ekko/Pantheon/Viktor (MT/PZ),1,1,1
Karma/Lux/Sett (DE/IO),Janna/Nilah (BW/PZ),1,1,1
Aphelios/Lee Sin (IO/MT),Norra (BC/PZ),1,1,1
Sett/Viktor (IO/PZ),Evelynn/Udyr (RU/FR),1,1,1
Karma/Lux/Sett (DE/IO),Senna/Veigar (BC/SI),1,1,1
Master Yi/Morgana (IO/MT),Pantheon/Udyr (FR/MT),1,1,1
Karma/Lux/Sett (DE/IO),Pantheon/Udyr (FR/MT),1,1,1
Ezreal/Seraphine (IO/PZ),Pantheon/Udyr (FR/MT),1,1,1
Taric (DE/MT),Zilean (PZ/SH),1,1,1
Taric (DE/MT),Nocturne/Vex (BC/SI),1,1,1
Sett/Viktor (IO/PZ),Master Yi/Morgana (IO/MT),1,1,1
Akshan/Fiora (DE/SH),Karma/Lux/Sett (DE/IO),1,1,1
Karma/Lux/Sett (DE/IO),Mordekaiser (PZ/SI),1,1,1
Fiora/Udyr (DE/FR),Nilah/Twisted Fate (BW/PZ),1,1,1
Nocturne/Vex (PZ/SI),Diana/Nilah (BW/MT),1,1,1
Norra (BC/PZ),Galio/Morgana (DE/FR),1,1,1
Fiora/Udyr (DE/FR),Ekko/Viktor (MT/PZ),1,1,1
Morgana/Udyr (DE/FR),Akshan/Kai'Sa/Pantheon (MT/SH),1,1,1
Master Yi/Ryze (IO/RU),Fizz/Samira (BW/NX),1,1,1
Evelynn/Kai'Sa (RU/SH),Janna/Sett (IO/PZ),1,1,1
Mordekaiser/Vex (BC/SI),Ezreal/Janna (PZ/SI),1,1,1
Mordekaiser/Vex (BC/SI),Lillia/Norra (BC/IO),1,1,1
Mordekaiser/Vex (BC/SI),Kennen/Lillia (IO/PZ),1,1,1
Mordekaiser/Vex (BC/SI),Galio/Udyr (DE/FR),1,1,1
Morgana/Trundle/Volibear (DE/FR),Karma/Seraphine (IO/PZ),1,1,1
Lissandra/Trundle (FR/SI),Kai'Sa/Zoe (MT/SH),1,1,1
Kindred (SI/SH),Kai'Sa/Zoe (MT/SH),1,1,1
Trundle/Volibear (DE/FR),Akshan/Riven/Samira (NX/SH),1,1,1
Nocturne/Vex (PZ/SI),Akshan/Riven/Samira (NX/SH),1,1,1
Akshan/Riven/Samira (NX/SH),Kai'Sa/Zoe (MT/SH),1,1,1
Kai'Sa/Zoe (MT/SH),Ekko/Kennen (IO/PZ),1,1,1
Janna/Nilah (BW/PZ),Kai'Sa/Lillia (IO/SH),1,1,1
Norra/Trundle (BC/FR),Bard/Morgana (RU/DE),1,1,1
Bard/Morgana (RU/DE),Ekko/Zilean (PZ/SH),1,1,1
Zilean (IO/SH),Norra (BC/PZ),1,1,1
Trundle/Volibear (DE/FR),Master Yi/Ryze (IO/RU),1,1,1
Mordekaiser/Vex (BC/SI),Jayce (PZ/SI),1,1,1
Fizz/Samira (BW/NX),Heimerdinger/Jayce (IO/PZ),1,1,1
Lissandra/Trundle (FR/SI),Bard/Morgana (RU/DE),1,1,1
Karma/Sett (IO/PZ),Akshan/Kai'Sa (NX/SH),1,1,1
Anivia/Mordekaiser (FR/SI),Twisted Fate/Viktor (BW/PZ),1,1,1
Sett/Viktor (IO/PZ),Zilean (IO/SH),1,1,1
Diana/Nocturne (MT/SI),Kai'Sa/Zoe (MT/SH),1,1,1
Heimerdinger/Viktor (IO/PZ),Akshan/Kai'Sa (NX/SH),1,1,1
Trundle/Volibear (DE/FR),Ezreal/Ryze/Seraphine (PZ/RU),1,1,1
Karma/Sett (FR/IO),Championpile (IO/PZ),1,1,1
Anivia/Mordekaiser (FR/SI),Akshan/Kai'Sa (SI/SH),1,1,1
Kai'Sa/Zoe (MT/SH),Seraphine (IO/PZ),1,1,1
Kai'Sa/Zoe (MT/SH),Bard/Janna (RU/PZ),1,1,1
Kai'Sa/Zoe (MT/SH),Aphelios/Lee Sin (IO/MT),1,1,1
Anivia/Mordekaiser (FR/SI),Kai'Sa/Lillia (IO/SH),1,1,1
Championless (IO/PZ),Karma/Sett (FR/IO),1,1,1
Ekko/Viktor (MT/PZ),Nocturne/Vex (PZ/SI),1,1,1
Jack/Sett (BW/IO),Ekko/Viktor (MT/PZ),1,1,1
Galio/Udyr (DE/FR),Zoe (MT/PZ),1,1,1
Lissandra/Swain (FR/NX),Karma/Sett (FR/IO),1,1,1
Lissandra/Swain (FR/NX),Karma/Sett (IO/PZ),1,1,1
Ezreal/Seraphine (BC/PZ),Akshan/Riven/Samira (NX/SH),1,1,1
Senna/Veigar (BC/SI),Diana/Zoe (BC/MT),1,1,1
Sett/Viktor (IO/PZ),Lillia/Lux: Illuminated (DE/IO),1,1,1
Janna (MT/PZ),Lissandra/Swain (FR/NX),1,1,1
Jayce/Norra (BC/PZ),Viktor/Zilean (PZ/SH),1,1,1
Aphelios/Viktor (MT/PZ),Taric (DE/MT),1,1,1
Viktor/Zilean (PZ/SH),Lissandra/Swain (FR/NX),1,1,1
Lissandra/Trundle/Volibear (DE/FR),Ezreal/Seraphine (BC/PZ),1,1,1
Sett/Viktor (IO/PZ),Ekko/Viktor (MT/PZ),1,1,1
Taric (DE/MT),Anivia/Volibear (DE/FR),1,1,1
Jayce/Norra (BC/PZ),Mordekaiser/Morgana (DE/SI),1,1,1
Anivia/Volibear (DE/FR),Senna/Veigar (BC/SI),1,1,1
Janna (MT/PZ),Akshan/Lee Sin (IO/SH),1,1,1
Senna/Veigar (BC/SI),Fizz/Seraphine (BW/PZ),1,1,1
Seraphine/Viktor (PZ/SH),Anivia/Volibear (DE/FR),1,1,1
Championless (IO/PZ),Samira/Twisted Fate (BW/NX),1,1,1
Akshan/Lee Sin (IO/SH),Samira/Twisted Fate (BW/NX),1,1,1
Jayce/Lux (DE/PZ),Samira/Twisted Fate (BW/NX),1,1,1
Akshan/Kai'Sa (SI/SH),Zilean (PZ/SH),1,1,1
Akshan/Kai'Sa (SI/SH),Jayce/Nocturne (PZ/SI),1,1,1
Azir/Xerath (SH),Akshan/Kai'Sa (SI/SH),1,1,1
Championless (IO/PZ),Morgana/Udyr (DE/FR),1,1,1
Jayce/Norra (BC/PZ),Kai'Sa/Zoe (MT/SH),1,1,1
Senna/Veigar (BC/SI),Akshan/Kai'Sa (SI/SH),1,1,1
Championless (IO/PZ),Ekko/Viktor (MT/PZ),1,1,1
Ekko/Viktor (MT/PZ),Karma/Sett (FR/IO),1,1,1
Karma/Sett (IO/PZ),Karma/Master Yi/Seraphine (IO/PZ),1,1,1
Championless (IO/PZ),Anivia/Mordekaiser (FR/SI),1,1,1
Nocturne/Vex (PZ/SI),Galio/Lux: Illuminated (BC/DE),1,1,1
Akshan/Zilean (PZ/SH),Morgana (DE/FR),1,1,1
Mordekaiser/Vex (BC/SI),Anivia/Volibear (DE/FR),1,1,1
Anivia/Volibear (DE/FR),Ezreal/Nilah (BW/PZ),1,1,1
Anivia/Volibear (DE/FR),Morgana/Udyr (DE/FR),1,1,1
Akshan/Kai'Sa/Pantheon (MT/SH),Kai'Sa/Zoe (MT/SH),1,1,1
Nocturne/Vex (PZ/SI),Ekko/Norra (BC/PZ),1,1,1
Mordekaiser/Norra (BC/SI),Ekko/Norra (BC/PZ),1,1,1
Ekko/Norra (BC/PZ),Karma/Sett (IO/PZ),1,1,1
Morgana (DE/FR),Seraphine/Viktor (PZ/SH),1,1,1
Karma/Lux/Sett (DE/IO),Ezreal/Karma/Seraphine (IO/PZ),1,1,1
Karma/Lux/Sett (DE/IO),Samira (BW/NX),1,1,1
Nocturne/Vex (PZ/SI),Volibear (DE/FR),1,1,1
Azir/Xerath (SH),Heimerdinger/Norra (BC/IO),1,1,1
Heimerdinger/Norra (BC/IO),Akshan/Sett (IO/SH),1,1,1
Ekko/Norra (BC/PZ),Senna/Veigar (PZ/SI),1,1,1
Jhin (RU/SI),Seraphine (IO/PZ),1,1,1
Seraphine (IO/PZ),Championless (IO/PZ),1,1,1
Taric (DE/MT),Master Yi/Viktor (IO/PZ),1,1,1
Volibear (DE/FR),Karma/Sett (IO/PZ),1,1,1
Karma/Lux/Sett (DE/IO),Lee Sin/Viktor (IO/PZ),1,1,1
Akshan/Sett (IO/SH),Karma/Lux/Sett (DE/IO),1,1,1
Jack/Sett (BW/IO),Ryze (IO/RU),1,1,1
Ezreal/Swain (NX/PZ),Akshan/Zilean (PZ/SH),1,1,1
Heimerdinger/Jayce (BC/PZ),Viktor (IO/PZ),1,1,1
Heimerdinger/Jayce (BC/PZ),Morgana (DE/FR),1,1,1
Karma/Master Yi/Sett (IO/PZ),Karma/Sett (FR/IO),1,1,1
Heimerdinger/Viktor (IO/PZ),Lee Sin/Master Yi (IO/PZ),1,1,1
Draven/Zoe (MT/NX),Viktor/Zoe (MT/PZ),1,1,1
Karma/Norra (BC/IO),Senna (PZ/SI),1,1,1
Sett/Viktor (IO/PZ),Karma/Master Yi/Sett (IO/PZ),1,1,1
Norra (BC/PZ),Azir/Xerath (SH),1,1,1
Jayce/Norra (BC/PZ),Draven/Jhin (RU/NX),1,1,1
Ryze (IO/RU),Jayce/Norra (BC/PZ),1,1,1
Karma/Sett (IO/PZ),Akshan/Kai'Sa/Pantheon (MT/SH),1,1,1
Lissandra/Volibear (DE/FR),Karma/Lux/Sett (DE/IO),1,1,1
Master Yi/Nami (BW/IO),Karma/Lux/Sett (DE/IO),1,1,1
Karma/Lux/Sett (DE/IO),Ezreal/Nilah (BW/PZ),1,1,1
Karma/Lux/Sett (DE/IO),Senna (PZ/SI),1,1,1
Karma/Lux/Sett (DE/IO),Viktor/Zoe (MT/PZ),1,1,1
Karma/Lux/Sett (DE/IO),Fizz/Twisted Fate (BW/PZ),1,1,1
Azir/Katarina (NX/SH),Draven/Jhin (RU/NX),1,1,1
Jhin (RU/SI),Jhin/Swain (RU/NX),1,1,1
Nidalee/Norra (BC/SH),Fizz/Samira (BW/NX),1,1,1
Jhin (RU/SI),Janna (PZ/SI),1,1,1
Anivia/Volibear (DE/FR),Jhin (RU/SI),1,1,1
Norra/Trundle (BC/FR),Jhin/Norra (BC/RU),1,1,1
Morgana/Udyr (DE/FR),Taric (DE/MT),1,1,1
Morgana/Udyr (DE/FR),Lissandra/Volibear (BW/FR),1,1,1
Ezreal/Nilah (BW/PZ),Sett/Volibear (FR/IO),1,1,1
Ezreal/Kennen (IO/PZ),Nocturne/Vex (NX/SI),1,1,1
Ezreal/Kennen (IO/PZ),Akshan/Lee Sin/Master Yi (IO/SH),1,1,1
Taric (DE/MT),Ezreal/Kennen (IO/PZ),1,1,1
Ezreal/Kennen (IO/PZ),Riven/Viktor (NX/PZ),1,1,1
Ezreal/Kennen (IO/PZ),Evelynn/Kai'Sa (RU/SH),1,1,1
Sett (IO/SH),Ekko/Zilean (PZ/SH),1,1,1
Master Yi/Udyr (FR/IO),Ezreal/Nilah (BW/PZ),1,1,1
Aphelios/Lee Sin (IO/MT),Ekko/Norra (BC/PZ),1,1,1
Viktor/Zoe (MT/PZ),Ekko/Norra (BC/PZ),1,1,1
Jayce/Norra (BC/PZ),Lissandra/Trundle/Volibear (DE/FR),1,1,1
Fizz/Samira (BW/NX),Taric (DE/MT),1,1,1
Karma/Sett (IO/PZ),Ryze/Sett (IO/RU),1,1,1
Master Yi/Ryze (IO/RU),Ryze (IO/RU),1,1,1
Master Yi/Ryze (IO/RU),Ezreal/Karma (IO/PZ),1,1,1
Master Yi/Ryze (IO/RU),Karma/Sett (FR/IO),1,1,1
Ezreal/Janna/Karma (IO/PZ),Master Yi/Ryze (IO/RU),1,1,1
Jhin/Katarina (RU/NX),Volibear (DE/FR),1,1,1
Akshan/Zilean (PZ/SH),Lissandra/Volibear (FR/IO),1,1,1
Lissandra/Volibear (FR/SH),Akshan/Sett (IO/SH),1,1,1
Fizz/Samira (BW/NX),Lissandra/Volibear (FR/SH),1,1,1
Ezreal/Nilah (BW/PZ),Lissandra/Mordekaiser (FR/SI),1,1,1
Heimerdinger/Viktor (IO/PZ),Lissandra/Volibear (FR/SH),1,1,1
Jhin/Norra (BC/RU),Riven/Viktor (NX/PZ),1,1,1
Master Yi/Udyr (FR/IO),Morgana/Udyr (DE/FR),1,1,1
Trundle/Volibear (DE/FR),Ekko/Norra (BC/PZ),1,1,1
Galio/Morgana (DE/FR),Ekko/Norra (BC/PZ),1,1,1
Anivia/Mordekaiser (FR/SI),Ekko/Norra (BC/PZ),1,1,1
Nilah/Twisted Fate (BW/PZ),Ekko/Norra (BC/PZ),1,1,1
Mordekaiser/Vex (BC/SI),Taric (DE/MT),1,1,1
Galio/Morgana (DE/FR),Seraphine (IO/PZ),1,1,1
Zoe (IO/MT),Jhin/Norra (BC/RU),1,1,1
Lissandra/Trundle (FR/SI),Anivia/Mordekaiser (FR/SI),1,1,1
Galio/Morgana (DE/MT),Anivia/Volibear (BW/FR),1,1,1
Master Yi/Nami (BW/IO),Janna/Volibear (FR/PZ),1,1,1
Morgana (DE/FR),Fizz/Samira (BW/NX),1,1,1
Aphelios/Lee Sin (IO/MT),Anivia/Volibear (DE/FR),1,1,1
Janna/Nilah (BW/PZ),Bard (RU/MT),1,1,1
Azir/Xerath (SH),Norra/Viktor (BC/PZ),1,1,1
Seraphine (IO/PZ),Akshan/Samira (NX/SH),1,1,1
Ryze (IO/RU),Norra (BC/PZ),1,1,1
Norra (BC/PZ),Fizz/Norra (BC/PZ),1,1,1
Nidalee (BC/SH),Anivia/Volibear (BW/FR),1,1,1
Anivia/Volibear (BW/FR),Janna/Norra (BC/PZ),1,1,1
Ezreal/Katarina (NX/PZ),Anivia/Volibear (BW/FR),1,1,1
Akshan/Fiora (DE/SH),Norra/Viktor (BC/PZ),1,1,1
Seraphine/Viktor (IO/PZ),Trundle/Volibear (DE/FR),1,1,1
Lux: Illuminated/Vex (BC/DE),Janna/Volibear (FR/PZ),1,1,1
Mordekaiser/Norra (BC/SI),Galio/Vayne (DE/FR),1,1,1
Janna/Volibear (FR/PZ),Akshan/Samira (NX/SH),1,1,1
Janna/Volibear (FR/PZ),Seraphine/Sett (IO/PZ),1,1,1
Lissandra/Trundle (FR/SI),Lissandra/Mordekaiser (FR/SI),1,1,1
Jayce/Lux (DE/PZ),Azir/Katarina (NX/SH),1,1,1
Seraphine/Sett (IO/PZ),Ezreal/Karma/Seraphine (IO/PZ),1,1,1
Taric (DE/MT),Viktor/Zoe (MT/PZ),1,1,1
Akshan/Fizz (BC/SH),Karma/Sett (IO/PZ),1,1,1
Nidalee (BC/SH),Taric (DE/MT),1,1,1
Fizz/Udyr (BC/FR),Ezreal/Karma/Seraphine (IO/PZ),1,1,1
Anivia/Volibear (BW/FR),Volibear (DE/FR),1,1,1
Fizz/Zoe (BC/MT),Heimerdinger/Viktor (IO/PZ),1,1,1
Karma/Sett (IO/PZ),Lissandra/Volibear (FR/IO),1,1,1
Jayce/Lux (DE/PZ),Zoe (IO/MT),1,1,1
Trundle/Zoe (FR/MT),Jayce/Lux (DE/PZ),1,1,1
Lissandra/Trundle (FR/SI),Akshan/Samira (NX/SH),1,1,1
Akshan/Fizz (BC/SH),Fizz/Zoe (BC/MT),1,1,1
Nocturne/Vex (NX/SI),Aphelios/Lee Sin (IO/MT),1,1,1
Nidalee (BC/SH),Fizz/Zoe (BC/MT),1,1,1
Norra/Trundle (BC/FR),Janna/Volibear (FR/PZ),1,1,1
Fizz/Zoe (BC/MT),Heimerdinger/Norra (BC/IO),1,1,1
Fizz/Udyr (BC/FR),Kindred/Mordekaiser (BC/SI),1,1,1
Jayce/Lux (DE/PZ),Fizz/Udyr (BC/FR),1,1,1
Jayce/Lux (DE/PZ),Kai'Sa/Viktor (PZ/SH),1,1,1
Pantheon/Vayne (DE/MT),Mordekaiser/Norra (BC/SI),1,1,1
Fizz/Zoe (BC/MT),Jayce/Norra (BC/PZ),1,1,1
Trundle/Volibear (FR/MT),Fizz (BC/SH),1,1,1
Heimerdinger/Viktor (IO/PZ),Fizz (BC/SH),1,1,1
Ezreal/Janna/Karma (IO/PZ),Heimerdinger/Viktor (IO/PZ),1,1,1
Akshan/Kai'Sa/Pantheon (MT/SH),Heimerdinger/Viktor (IO/PZ),1,1,1
Norra/Pantheon (BC/MT),Jayce/Norra (BC/PZ),1,1,1
Karma/Viktor (IO/PZ),Norra/Pantheon (BC/MT),1,1,1
Ezreal/Karma/Seraphine (IO/PZ),Master Yi/Udyr (FR/IO),1,1,1
Fizz/Lee Sin (BC/IO),Akshan/Zilean (PZ/SH),1,1,1
Karma/Sett (IO/PZ),Kindred/Master Yi (IO/SI),1,1,1
Senna/Veigar (BC/SI),Samira (FR/NX),1,1,1
Championless (FR/NX),Draven/Zoe (MT/NX),1,1,1
Championless (FR/NX),Fiora/Udyr (DE/FR),1,1,1
Trundle/Volibear (DE/FR),Seraphine/Viktor (BW/PZ),1,1,1
Fizz/Samira (BW/NX),Morgana/Volibear (FR/MT),1,1,1
Mordekaiser/Norra (BC/SI),Heimerdinger/Viktor (MT/PZ),1,1,1
Lissandra/Trundle (FR/SI),Nocturne/Vex (BC/SI),1,1,1
Heimerdinger/Norra (BC/IO),Lissandra/Trundle (FR/SI),1,1,1
Championless (FR/NX),Anivia/Volibear (FR/MT),1,1,1
Championless (FR/NX),Zoe (IO/MT),1,1,1
Heimerdinger/Viktor (IO/PZ),Draven/Fiora/Vayne (DE/NX),1,1,1
Trundle/Volibear (FR/SI),Karma/Viktor (IO/PZ),1,1,1
Mordekaiser/Vex (BC/SI),Aphelios/Fiora (DE/MT),1,1,1
