archetype_1,archetype_2,mu_win,mu_n,mu_wr
Morgana/Udyr (DE/FR),Nami/Twisted Fate (BW/IO),1,1,1
Jack/Sett (BW/IO),Sett/Volibear (FR/IO),1,1,1
Nami/Twisted Fate (BW/IO),Jayce/Norra (BC/PZ),1,1,1
Heimerdinger/Norra (BC/IO),Seraphine/Viktor (PZ/SH),1,1,1
Janna/Nilah (BW/PZ),Ekko/Pantheon/Viktor (MT/PZ),1,1,1
Anivia/Volibear (DE/FR),Jayce/Norra (BC/PZ),1,1,1
Galio/Udyr (DE/FR),Seraphine/Viktor (PZ/SH),1,1,1
Heimerdinger/Jayce (BC/PZ),Morgana (DE/FR),1,1,1
Jayce/Norra (BC/PZ),Draven/Jhin (RU/NX),1,1,1
Morgana (DE/FR),Fizz/Samira (BW/NX),1,1,1
Janna/Nilah (BW/PZ),Bard (RU/MT),1,1,1
Janna/Nilah (BW/PZ),Fizz/Norra (BC/BW),1,1,1
Jack/Sett (BW/IO),Fizz/Norra (BC/BW),1,1,1
Nami/Twisted Fate (BW/IO),Karma/Sett (FR/IO),1,1,1
Pantheon/Vayne (DE/MT),Senna/Veigar (BC/SI),1,1,1
Draven/Norra (BC/NX),Aphelios/Lee Sin (IO/MT),1,1,1
Riven/Viktor (NX/PZ),Draven/Norra (BC/NX),1,1,1
Akshan/Zilean (PZ/SH),Katarina (FR/NX),1,1,1
Azir/Evelynn (RU/SH),Jayce/Lux (DE/PZ),1,1,1
Mordekaiser/Norra (BC/SI),Nocturne (PZ/SI),1,1,1
Morgana/Udyr (DE/FR),Lissandra/Volibear (FR/IO),1,1,1
Karma/Sett (IO/PZ),Seraphine/Vex (PZ/SI),1,1,1
Nami/Twisted Fate (BW/IO),Nocturne/Vex (PZ/SI),1,1,1
Galio/Udyr (DE/FR),Norra/Vex (BC/PZ),1,1,1
Riven/Viktor (NX/PZ),Azir/Draven (NX/SH),1,1,1
Galio/Udyr (DE/FR),Azir/Draven (NX/SH),1,1,1
Galio/Udyr (DE/FR),Lissandra/Trundle (FR/SI),1,1,1
Nilah/Twisted Fate (BW/PZ),Jhin/Kennen (BC/RU),1,1,1
