archetype_1,archetype_2,mu_win,mu_n,mu_wr
Galio/Jarvan IV (DE/FR),Master Yi/Samira (IO/NX),1,1,1
Maokai/Nautilus (BW/SI),Heimerdinger/Jayce (FR/PZ),1,1,1
Fizz/Samira (BW/NX),Heimerdinger/Jayce (FR/PZ),1,1,1
Karma/Sett (FR/IO),Heimerdinger/Jayce (FR/PZ),1,1,1
Aatrox/LeBlanc/Samira (RU/NX),Diana/Leona (MT/SI),1,1,1
Lucian/Quinn (DE/SH),Ryze/Sett (IO/RU),1,1,1
Aatrox/LeBlanc/Samira (RU/NX),Ekko/Jinx (PZ/SH),1,1,1
Maokai/Nautilus (BW/SI),Norra/Tristana (BC/MT),1,1,1
Heimerdinger/Norra (BC/PZ),Samira/Viego (NX/SI),1,1,1
Leona/Samira (MT/NX),Teemo/Tristana (BC/SI),1,1,1
Illaoi/Jarvan IV (BW/DE),Garen (DE),1,1,1
Heimerdinger/Norra (BC/SI),Garen (DE),1,1,1
Fizz/Samira (BW/NX),Tristana (BC/SH),1,1,1
Azir (SH),Heimerdinger/Jayce (FR/PZ),1,1,1
Garen/Jarvan IV (DE),Tristana (BC/IO),1,1,1
Teemo/Tristana (BC/SI),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Samira/Tristana (BC/NX),Ryze/Seraphine (PZ/RU),1,1,1
Caitlyn/Seraphine (BC/PZ),Ryze/Seraphine (PZ/RU),1,1,1
Ashe/Udyr (FR/NX),Galio/Udyr (DE/FR),1,1,1
Illaoi/Swain (BW/NX),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Tristana (BC/SH),Nasus (SI/SH),1,1,1
Jax/Tristana (BC/RU),Garen (DE),1,1,1
Ashe/LeBlanc (FR/NX),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Ahri/Kennen (BW/IO),Sejuani/Teemo (FR/PZ),1,1,1
Tristana (BC/SH),Karma/Sett (IO/MT),1,1,1
Caitlyn/Master Yi (IO/PZ),Illaoi/Jarvan IV (BW/DE),1,1,1
Garen (DE),Shyvana (DE/MT),1,1,1
Jack/Seraphine (BW/PZ),Kayle/Leona (MT),1,1,1
Heimerdinger/Norra (BC/SI),Gwen/Lucian (DE/SI),1,1,1
Pyke/Rek'Sai (BW/SH),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Fizz/Samira (BW/NX),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Ryze (PZ/RU),Shyvana (DE/PZ),1,1,1
Gwen/Kalista (NX/SI),Leona/Samira (MT/NX),1,1,1
Karma/Sett (IO/MT),Garen (DE),1,1,1
Azir (SH),Ashe (FR/NX),1,1,1
Senna/Veigar (BC/SI),Caitlyn/Master Yi (IO/PZ),1,1,1
Samira/Viego (NX/SI),Ryze (RU/SI),1,1,1
Ryze (RU/SI),Riven/Samira/Varus (NX/RU),1,1,1
Jack/Seraphine (BW/PZ),LeBlanc/Sion (FR/NX),1,1,1
LeBlanc/Udyr (FR/NX),Heimerdinger/Jayce (IO/PZ),1,1,1
Bard/Leona (RU/MT),Nami/Samira (BW/NX),1,1,1
Garen (DE),Ryze (PZ/RU),1,1,1
Nami/Samira (BW/NX),Ryze/Seraphine (PZ/RU),1,1,1
Gwen/Kalista (NX/SI),Ryze/Seraphine (PZ/RU),1,1,1
Senna/Veigar (BC/SI),Darius/Samira (FR/NX),1,1,1
Galio/Udyr (DE/FR),Tristana (BC),1,1,1
Karma/Sett (IO/MT),Bard/Leona (RU/MT),1,1,1
Darius/Yuumi (MT/NX),Ryze (PZ/RU),1,1,1
Darius/Yuumi (MT/NX),Ashe (FR/NX),1,1,1
Lissandra/Taliyah (FR/SH),Darius/Yuumi (MT/NX),1,1,1
Senna/Veigar (BC/SI),Jack/Jarvan IV (BW/DE),1,1,1
Garen (DE),Aatrox/LeBlanc/Samira (RU/NX),1,1,1
Garen (DE),Caitlyn/Garen (DE/PZ),1,1,1
Caitlyn/Teemo (PZ/SI),Championless (PZ/SH),1,1,1
Aatrox/LeBlanc/Samira (RU/NX),Evelynn/Lucian (DE/RU),1,1,1
Darius/Zed (IO/NX),Samira/Viego (NX/SI),1,1,1
Aatrox/LeBlanc/Samira (RU/NX),Kai'Sa/Pantheon (MT/SH),1,1,1
